umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
45.0,Laki-laki,Pegawai swasta,Jayapura,13775885.39093336,0,1,53.88594946380513,156.3401707748821,Moonsilk,1,S1,0.7848001044307339
37.0,Laki-laki,Freelance,Padang,6828855.825099922,1,0,56.70975537516384,146.9373747101296,Merpati,0,SD,0.2482050575912918
45.0,Laki-laki,Freelance,Manokwari,2362386.4985657753,1,1,65.38977172954709,170.9104847046736,Shoulder & Head,1,S2,0.7458991215421877
21.0,Perempuan,PNS,Pangkalpinang,8111479.721638289,1,0,41.45473578102202,149.75469417966903,Deadbuoy,0,S1,0.3653681992308721
30.0,Laki-laki,PNS,Bandung,4689730.210241233,0,0,52.38575459488137,152.4990558612671,Pantone,1,SMA,0.2920181646836983
37.0,Perempuan,Pegawai swasta,Mataram,9495151.309905812,1,0,73.27529338870477,159.54488658637936,Deadbuoy,0,S1,0.13014355373603625
36.0,Laki-laki,Pegawai swasta,Palu,4141802.69234289,0,1,49.111950432722686,153.82530480405353,Moonsilk,1,S2,0.6268939986623073
34.0,Laki-laki,Pegawai swasta,Palu,8555702.175683111,0,0,65.82845303736208,163.2215177857894,Merpati,0,SMA,0.2773705070812777
33.0,Laki-laki,Freelance,Padang,16932055.35547915,0,0,59.215932932500564,148.08608519467973,Moonsilk,1,S1,0.333668113387372
29.0,Laki-laki,PNS,Tanjungselor,6182109.372861394,1,1,59.152027780517926,151.07173263906927,Pantone,1,S1,0.7546463059765032
22.0,Laki-laki,PNS,Pontianak,6731195.051054297,0,0,77.24984836110573,169.545078946994,Merpati,1,SMA,0.5244492119746086
48.0,Laki-laki,Pegawai swasta,Palembang,6066863.170025099,1,0,58.558368931963514,156.57806400907435,Pantone,1,S1,0.6046397336429901
43.0,Perempuan,PNS,Kupang,5339203.3583915755,1,0,43.130557664339136,156.0647097798749,Moonsilk,0,SMA,0.4268547335958295
39.0,Laki-laki,Pegawai swasta,Palu,7176476.708189092,1,1,50.10151295425854,154.50422267029288,Shoulder & Head,0,SMP,0.5862510229870649
43.0,Laki-laki,Freelance,Pontianak,6620443.1751029305,1,1,46.918031130938516,155.3224894307428,Shoulder & Head,0,S2,0.647447571143283
51.0,Laki-laki,PNS,Mamuju,8191503.488188725,0,1,42.528987259585094,149.06427064124284,Deadbuoy,0,SMA,0.7893857433733968
31.0,Laki-laki,Pegawai swasta,Manado,6734167.6963171875,1,0,49.57170957739332,153.79138273436342,Deadbuoy,1,S1,0.4259125259420648
23.0,Perempuan,PNS,Gorontalo,6487409.446479957,1,1,61.80556811117438,156.89999200739658,Merpati,0,S2,0.624128688195359
31.0,Laki-laki,Freelance,Ambon,13577363.267755449,1,0,54.11053489434817,153.1169704094568,Moonsilk,0,SMA,0.22986253264796877
25.0,Laki-laki,PNS,Samarinda,14307219.998800032,1,0,44.824080036863805,147.5585727447242,Merpati,0,S1,0.4454961210419098
39.0,Laki-laki,Pegawai swasta,Padang,9087668.092298098,1,0,76.2876921492963,164.04618174436658,Deadbuoy,0,S1,0.25515751134939385
46.0,Laki-laki,Pegawai swasta,Bandung,6229120.39888888,0,0,64.68325877909352,166.3906309774924,Moonsilk,1,SMP,0.36680591694888054
29.0,Laki-laki,Pegawai swasta,Jambi,10022519.557985542,1,0,64.6206145126753,167.7470421423626,Pantone,1,S1,0.4164983455942133
42.0,Perempuan,PNS,Banda Lampung,12061264.894504962,1,0,58.16639193661855,160.45046091088798,Deadbuoy,0,S1,0.4259382311010026
59.0,Laki-laki,PNS,Kendari,9320992.989635848,1,0,70.20063294501031,167.21729969714497,Deadbuoy,1,S3,0.671650667915849
31.0,Laki-laki,PNS,Bandung,7397406.172406088,0,0,56.28838204988616,161.2409926259333,Deadbuoy,0,S2,0.3038632030528548
31.0,Laki-laki,Pegawai swasta,Kupang,4025155.42528087,1,0,48.693790082919506,151.51096309159792,Pantone,0,S1,0.18182573175659902
42.0,Perempuan,PNS,Banda Aceh,4435100.489169438,1,0,62.69389407327064,166.28409314912938,Merpati,0,S1,0.3534462622783004
46.0,Laki-laki,Freelance,Manado,4886405.264478087,1,1,58.12876698015005,162.250776267088,Pantone,1,S1,0.7772663632936804
50.0,Laki-laki,PNS,Surabaya,5874541.117483555,0,0,76.62942810285983,167.7177938381875,Shoulder & Head,1,S1,0.5947915275104563
52.0,Laki-laki,PNS,Tanjungselor,5399441.674576161,0,0,54.577434394651235,155.58349983013028,Deadbuoy,1,SMA,0.5971247690791619
40.0,Laki-laki,Pegawai swasta,Samarinda,11711128.56616737,0,0,50.474998816563996,150.28064045492522,Shoulder & Head,0,S1,0.2165322734184853
40.0,Laki-laki,PNS,Bandung,14995166.110774776,1,0,50.299585852771,151.3195262154805,Deadbuoy,0,S1,0.34350171072816166
42.0,Laki-laki,PNS,Yogyakarta,10238807.788068771,0,0,58.17096415021955,160.2862756984926,Deadbuoy,0,S1,0.4088493825794938
56.0,Perempuan,PNS,Palangkaraya,5608704.936736833,1,1,59.790329314435,159.4821726454509,Merpati,1,S1,0.9587535885238581
40.0,Perempuan,Pegawai swasta,Palembang,16970659.204678945,0,0,54.46725541863269,154.34223845471607,Merpati,1,S1,0.23787559921145393
28.0,Perempuan,Pegawai swasta,Jakarta,6326927.624795848,0,1,59.5821406300179,167.70522425948627,Pantone,0,S1,0.4088666156138857
54.0,Laki-laki,Pegawai swasta,Gorontalo,6076880.403336445,1,1,62.52958645094492,168.28869686378675,Merpati,0,S1,0.8069436096706246
45.0,Perempuan,PNS,Makassar,3853968.302681871,0,1,52.4257071060831,149.87141094448123,Pantone,0,SMA,0.517665761532939
23.0,Perempuan,Freelance,Semarang,5805895.556247853,0,0,49.49821717239905,150.51487509792608,Merpati,0,S1,-0.03581753806473268
34.0,Perempuan,PNS,Manokwari,4753307.5393279465,1,0,54.28458610712818,159.52359964063908,Shoulder & Head,1,S1,0.3920707930374286
34.0,Perempuan,Pegawai swasta,Sofifi,5217407.683220262,1,0,53.13186985325599,159.14059210249889,Shoulder & Head,1,S1,0.4003304059331886
46.0,Laki-laki,Freelance,Medan,5125731.764558662,1,0,48.60987302595713,150.13954570203987,Shoulder & Head,1,S1,0.452838958340832
37.0,Perempuan,PNS,Padang,7987071.909454839,0,0,69.36053176343495,162.76750854242604,Shoulder & Head,1,S1,0.3822951717252193
37.0,Laki-laki,,Kendari,3719327.5204586852,0,0,47.119140085083615,152.3331942892486,Pantone,1,SMA,0.22551199030335983
19.0,Laki-laki,Pegawai swasta,Bandung,7400148.551258798,0,0,56.80736939234798,162.14054253720218,Shoulder & Head,0,S1,0.17330741394787513
30.0,Perempuan,Pegawai swasta,Kupang,7543145.962240033,1,1,69.17275768603068,159.703386175599,Shoulder & Head,0,S2,0.5676188077519733
34.0,Laki-laki,PNS,Denpasar,3471636.682984148,0,0,73.40283149509955,163.67485959130647,Deadbuoy,0,S1,0.2646863477034235
19.0,Laki-laki,Pegawai swasta,Pontianak,4937327.512352703,1,0,53.777771352817496,158.9623265121533,Shoulder & Head,0,S1,0.27008873462644123
41.0,Perempuan,Pegawai swasta,Jambi,4686453.225803869,1,0,50.900150664849654,154.3360906020802,Shoulder & Head,0,S1,0.44019601389155566
17.0,Laki-laki,PNS,Makassar,7099259.405307371,1,0,55.91622087012913,162.02978779399317,Deadbuoy,0,S1,0.4567421141727307
53.0,Laki-laki,PNS,Kupang,4614483.310141122,1,0,61.615621585671434,162.9981340177575,Shoulder & Head,1,S1,0.7322494308421928
48.0,Laki-laki,Freelance,Tanjung Pinang,9232905.126903255,1,0,45.61319127145431,160.5369010133482,Pantone,1,SD,0.4606988237252339
47.0,Laki-laki,PNS,Ambon,2750518.3224814488,1,0,54.61871251042192,155.8750957800152,Shoulder & Head,1,SMA,0.6092284004951617
61.0,Laki-laki,PNS,Serang,7038358.882052557,0,0,58.46210497461694,162.8657962959387,Deadbuoy,1,S1,0.6835386862946375
36.0,Laki-laki,PNS,Gorontalo,3242506.274530004,1,0,60.36886677036024,159.95759668599257,Deadbuoy,1,S1,0.4364830969158735
40.0,Laki-laki,PNS,Ambon,11053468.611933855,1,0,53.79788386554922,150.38098005333288,Deadbuoy,0,S1,0.5313941318758347
35.0,Laki-laki,PNS,Bengkulu,3884954.762195677,0,0,66.74584244674021,157.34535861152355,Shoulder & Head,1,S1,0.4656465538047224
45.0,Laki-laki,Pegawai swasta,Manado,16494998.880642679,0,0,66.57933065930177,158.26771989529598,Deadbuoy,1,SMA,0.44293076037945595
56.0,Laki-laki,Pegawai swasta,Jayapura,7943051.6701672785,1,0,78.46425492515846,166.6936071964443,Moonsilk,1,S1,0.6466382739035683
46.0,Laki-laki,Pegawai swasta,Medan,7671428.033279652,0,1,53.38153020897457,157.78545985927562,Deadbuoy,0,S2,0.6189715446057957
21.0,Laki-laki,Pegawai swasta,Surabaya,5207325.526386701,1,0,55.99932572321549,153.60791975627419,Pantone,0,SMA,0.34889467052259643
46.0,Laki-laki,PNS,Kupang,5206111.687672354,1,0,52.36480785854506,152.85553927128797,Shoulder & Head,0,S1,0.6066008416270999
35.0,Laki-laki,Pegawai swasta,Banda Aceh,3441350.454431165,0,0,64.32650548884385,161.19909445535737,Shoulder & Head,1,S1,0.302013729451898
47.0,Laki-laki,Freelance,Mamuju,5730257.005407682,0,1,42.82680710154544,147.06697463186958,Pantone,1,S1,0.6408504197156176
31.0,Laki-laki,PNS,Jayapura,8270386.643744867,0,0,60.2167344574174,150.41039194933128,Pantone,1,S1,0.4333687312381296
31.0,Laki-laki,Pegawai swasta,Yogyakarta,7937643.386985598,1,0,77.46204323362844,169.83103044462337,Deadbuoy,0,S1,0.36494196262714784
36.0,Perempuan,Pegawai swasta,Palu,7011906.170792578,0,0,56.00308891314232,157.3029035489328,Shoulder & Head,1,S2,0.17978984369292436
43.0,Perempuan,Pegawai swasta,Pangkalpinang,15801551.362099644,1,0,54.896673284672985,158.31327095457223,Moonsilk,0,S2,0.30706946765556914
30.0,Laki-laki,Pegawai swasta,Jambi,6197800.401769141,0,0,74.36839497648685,165.02906913430485,Merpati,1,SMA,0.3205089552096898
37.0,Laki-laki,Pegawai swasta,Banda Lampung,10493036.478674999,0,0,53.69199002972283,152.9222205043028,Pantone,1,SMA,0.36526317625075305
35.0,Perempuan,PNS,Samarinda,3701243.8007634124,0,0,47.84345164061521,145.98718751078155,Shoulder & Head,0,S2,0.25541558046529234
47.0,Perempuan,PNS,Serang,6440536.375522269,0,0,57.341284658146,152.6404155904358,Pantone,1,S2,0.35191598855718464
33.0,Laki-laki,Freelance,Denpasar,7671145.547249707,1,0,48.20139088691798,157.61764370662172,Merpati,0,S1,0.19344073051978247
49.0,Laki-laki,Freelance,Mataram,5033003.264428088,0,0,51.22922980134511,154.34983109658327,Moonsilk,1,S1,0.3494688124993119
37.0,Laki-laki,PNS,Jayapura,14090867.192313623,0,0,110.68129170489274,184.09741905362262,Pantone,0,S1,0.33364188619631663
29.0,Laki-laki,Pegawai swasta,Samarinda,4008267.686135267,1,0,69.2596039470451,166.0538586878273,Merpati,0,S1,0.2983966014381094
28.0,Laki-laki,Pegawai swasta,Banda Aceh,7091220.248756197,1,0,82.56028486343862,171.52018037025724,Shoulder & Head,1,SMA,0.35039749112297586
41.0,Laki-laki,PNS,Kendari,11600153.723761896,1,0,47.08217391550508,151.28489354185726,Moonsilk,1,S1,0.5504283182243714
45.0,Laki-laki,PNS,Pangkalpinang,11201022.055495286,1,0,49.47956091998109,158.50023121173828,Deadbuoy,1,S1,0.6174272634494888
34.0,Laki-laki,PNS,Tanjungselor,6249310.747242206,1,1,56.064962855903325,164.60833550144213,Shoulder & Head,1,S1,0.8736898388372765
42.0,Laki-laki,PNS,Tanjung Pinang,10111944.365137026,0,0,60.40492202585769,166.69498926005775,Pantone,1,SD,0.5447788839212294
38.0,Perempuan,Pegawai swasta,Bandung,8515526.388036072,0,0,55.8453016023862,157.2280662867826,Merpati,0,S1,0.10630813731879762
40.0,Laki-laki,PNS,Jayapura,3597019.6103139864,0,1,48.552540025379145,149.17138367605662,Moonsilk,1,SMA,0.7052386650836718
47.0,Laki-laki,Pegawai swasta,Jakarta,3145591.857684304,1,0,54.48312254581522,162.37448408018813,Moonsilk,0,S1,0.35719307472800926
25.0,Laki-laki,Pegawai swasta,Sofifi,6002468.951051077,0,1,52.31303393041197,152.55298884829926,Shoulder & Head,0,S1,0.4770704922061573
50.0,Perempuan,Pengangguran,Manado,6809817.292579547,0,1,60.68183860631143,167.5690268979341,Moonsilk,0,SMP,0.9711184551065308
55.0,Laki-laki,Pegawai swasta,Pekanbaru,7669587.206720056,0,0,68.63655680772504,167.51775668023794,Deadbuoy,0,S1,0.4526252116977113
59.0,Perempuan,PNS,Jakarta,7568793.07659538,1,0,60.57745147481047,159.32405415498062,Deadbuoy,0,SMA,0.5722102943830001
41.0,Perempuan,Pegawai swasta,Denpasar,3029876.0949258655,0,0,54.303912657408276,159.44525508840707,Shoulder & Head,1,SMA,0.18631384842719045
40.0,Laki-laki,Pegawai swasta,Surabaya,6709084.166837687,0,1,56.304296456697784,154.066794721995,Merpati,0,SMP,0.5062905738567204
34.0,Perempuan,PNS,Gorontalo,3898046.621678036,0,0,54.511507382248155,163.1123325447685,Pantone,0,S1,0.2571850978816368
36.0,Laki-laki,Pegawai swasta,Padang,4758807.7776312325,0,0,60.231813728892796,161.05611702575882,Deadbuoy,0,S1,0.13034297163348044
31.0,Perempuan,Pegawai swasta,Mamuju,12814270.146928277,0,0,52.075482984636025,154.18698397497076,Shoulder & Head,0,SMA,0.09924821639528829
23.0,Laki-laki,Freelance,Bandung,9530621.243122706,0,0,48.445913786889626,151.88383669979515,Merpati,1,S1,0.19352603762490625
38.0,Laki-laki,PNS,Tanjungselor,4437029.903067728,1,0,59.525610510601226,151.84993711524783,Deadbuoy,0,SMA,0.35988393555483933
42.0,Laki-laki,Pegawai swasta,Banda Lampung,7072122.92969616,0,0,49.43936603132251,160.21128972096815,Deadbuoy,0,SMA,0.2797545345697002
42.0,Perempuan,PNS,Denpasar,9545710.09911105,1,0,70.64011434154222,160.03677356164417,Pantone,0,S1,0.39553828636526345
51.0,Perempuan,Freelance,Mamuju,9844542.202680007,1,0,48.44452074506213,154.55348290506143,Moonsilk,1,S1,0.3624833131866956
47.0,Perempuan,Pegawai swasta,Yogyakarta,5040614.192888431,1,0,74.81441331124645,156.61596153743747,Pantone,0,S1,0.31336816438779747
52.0,Laki-laki,PNS,Pontianak,5434776.182464842,1,0,67.42932322353327,164.29546181133531,Shoulder & Head,0,S1,0.665845328266549
41.0,Laki-laki,Pegawai swasta,Semarang,7450554.618647944,1,0,61.5878999609734,158.6168288648217,Deadbuoy,1,SMA,0.5037108977338821
20.0,Perempuan,Pegawai swasta,Mamuju,12905589.806137841,0,0,49.96922196137133,161.34562882740562,Pantone,1,SMA,0.21921997238032043
39.0,Laki-laki,PNS,Palangkaraya,3551850.5913524367,1,0,57.93197846712944,152.00308104764667,Pantone,0,S1,0.3540130109241756
40.0,Perempuan,Pengangguran,Pekanbaru,6151010.774736576,0,0,87.79911611358676,168.5976001943447,Merpati,0,S1,0.4586981967518203
45.0,Laki-laki,PNS,Bengkulu,5551965.784324994,1,0,61.84719606677472,162.19510463695724,Merpati,0,S1,0.5391804544590435
32.0,Laki-laki,PNS,Tanjungselor,10813295.877203207,0,1,62.40576927558246,169.5585750779415,Merpati,0,SMP,0.6470475513622727
33.0,Perempuan,PNS,Bandung,8760762.43969816,0,0,74.05293533364853,167.98546197770028,Shoulder & Head,1,S1,0.3463221337569324
48.0,Laki-laki,PNS,Mamuju,8417534.29844396,0,0,72.77104503166879,160.4264862623015,Shoulder & Head,0,S1,0.37434218680344156
49.0,Laki-laki,PNS,Banjarmasin,9593969.178282209,1,0,56.69172834011455,155.4011452389974,Deadbuoy,1,S1,0.6204595086530745
33.0,Laki-laki,PNS,Bengkulu,6027205.723672867,1,1,49.57094487879877,148.6981361666806,Deadbuoy,1,S1,0.7119850448334863
39.0,Perempuan,PNS,Makassar,5245044.931631504,0,1,70.79100615050342,159.8463558712177,Moonsilk,0,S1,0.5359019544485595
42.0,Laki-laki,PNS,Jayapura,3906548.5378312436,1,0,55.64547552800178,155.0772001119185,Moonsilk,1,SMA,0.5432205015542042
54.0,Laki-laki,Freelance,Ambon,16064278.50444441,0,0,53.17117211365148,151.6993287828125,Shoulder & Head,1,SMA,0.40620805560768486
40.0,Perempuan,PNS,Padang,5241710.020679681,0,0,62.71842766060408,156.9435104866173,Merpati,1,SMA,0.3039176922420822
47.0,Perempuan,Pegawai swasta,Gorontalo,3454919.840960416,1,1,44.941023863005505,151.15657154461647,Moonsilk,0,SMA,0.6152542069182088
43.0,Laki-laki,Freelance,Surabaya,10952508.855104519,1,1,58.451272606604725,159.38797690110317,Moonsilk,0,S1,0.4993931642529925
39.0,Laki-laki,Pegawai swasta,Jambi,9246381.874398287,1,0,51.39859061334739,153.158461658924,Moonsilk,0,SMP,0.3157831831690989
42.0,Laki-laki,Pegawai swasta,Kendari,8681695.226292081,1,0,53.31346834089538,154.0976044682191,Shoulder & Head,0,S2,0.41551680269953006
46.0,Perempuan,Freelance,Palangkaraya,12753789.495885871,1,0,68.6562562075912,163.67325314856956,Pantone,0,SMA,0.19304734309460647
28.0,Perempuan,Pegawai swasta,Yogyakarta,8538791.393476278,1,0,59.732865011886716,158.47113403802138,Moonsilk,0,SMA,0.22315240250399732
41.0,Perempuan,Pegawai swasta,Manokwari,6147375.106859265,1,0,60.15685142930665,157.2346352005771,Merpati,1,SMA,0.4223532494777893
54.0,Laki-laki,PNS,Kupang,7073312.705696505,0,0,72.14269009556108,160.29145543483742,Merpati,1,SD,0.6087719549571745
51.0,Perempuan,Pegawai swasta,Yogyakarta,6862233.399147879,1,0,54.388184632963544,161.61546977244888,Deadbuoy,1,SMA,0.5391231101806938
45.0,Laki-laki,Pegawai swasta,Surabaya,5075517.597098336,0,0,56.58446174706111,149.3428148138945,Merpati,0,S1,0.3122580900166158
45.0,Laki-laki,PNS,Pekanbaru,12852405.116533315,0,0,63.412079378410205,156.9230930494013,Shoulder & Head,1,S1,0.5582192829833806
38.0,Perempuan,Freelance,Jakarta,13690497.665249065,1,1,61.30434180194729,157.8028040935866,Moonsilk,0,S1,0.39523002292308573
35.0,Laki-laki,PNS,Banjarmasin,8800475.391508466,1,0,51.888948332887004,152.34712360493603,Deadbuoy,1,S1,0.5426856488133425
49.0,Laki-laki,Pegawai swasta,Yogyakarta,7439271.044563405,0,1,66.63443503492421,165.52898154431256,Shoulder & Head,1,S1,0.7414368542212272
43.0,Laki-laki,Pegawai swasta,Ambon,6748546.981673817,1,0,62.96516981535745,158.70957514705793,Pantone,1,S2,0.5153558397828745
39.0,Perempuan,Pegawai swasta,Pekanbaru,16798657.122528847,1,1,48.16879944246006,156.61549110110877,Merpati,0,S3,0.6742929058581535
22.0,Perempuan,PNS,Banda Lampung,4873387.506719869,0,1,58.820155912031844,169.10483676311648,Merpati,1,S2,0.6037333854748111
45.0,Laki-laki,PNS,Manokwari,6841780.651306871,0,0,88.4394472860408,176.94927388650584,Shoulder & Head,1,S1,0.5102892534678807
46.0,Laki-laki,Pegawai swasta,Kendari,8050075.233904962,1,0,48.81804757245723,143.0656428372333,Shoulder & Head,1,S1,0.5076605771276174
34.0,Perempuan,PNS,Ambon,13830261.789271925,1,0,51.50770413329914,165.84835974881008,Pantone,0,S1,0.33625197551178976
57.0,Laki-laki,Pengangguran,Pangkalpinang,8252774.7525774045,1,0,65.26924516113107,155.25388540649078,Pantone,1,S1,0.9828504005821153
36.0,Laki-laki,Pegawai swasta,Banda Lampung,7021306.462377308,0,0,66.79327114557299,160.75274656113805,Pantone,1,SMA,0.3504203321886478
51.0,Laki-laki,Pegawai swasta,Manado,6774252.067577774,1,0,53.507780853595946,151.23240486701914,Pantone,0,SMP,0.5266401604222001
35.0,Perempuan,Freelance,Mataram,8689408.301604908,1,0,54.36025752502991,156.83849014151346,Pantone,0,S1,0.12615327420359085
38.0,Perempuan,PNS,Medan,5677130.607364064,0,0,67.85574920884903,163.1387870313241,Moonsilk,1,SMA,0.3434614999501986
29.0,Perempuan,Pengangguran,Banjarmasin,8539666.876799896,1,0,74.05879458821637,157.147951684104,Pantone,0,S1,0.5350928616024616
24.0,Laki-laki,Pegawai swasta,Manokwari,3888675.2119804583,0,0,52.368127534456754,147.48175674301078,Moonsilk,1,S2,0.31054608212462637
42.0,Laki-laki,Pegawai swasta,Padang,3841342.9387125685,1,0,51.51251734152697,149.66815105817466,Shoulder & Head,1,SMA,0.483160361488358
54.0,Laki-laki,PNS,Mataram,5616030.626352299,0,1,84.96739036411236,169.72727314915804,Merpati,1,S1,0.9025382324546553
41.0,Laki-laki,Pegawai swasta,Banjarmasin,10899798.255242886,0,1,56.234222758768816,163.6079600065427,Shoulder & Head,1,S1,0.7307868520763913
47.0,Perempuan,PNS,Manokwari,2941527.214995501,1,0,47.30795299979384,148.58503189053482,Shoulder & Head,0,S1,0.3810252356063562
51.0,Laki-laki,Freelance,Padang,3776690.57552562,1,0,48.12756839404904,155.17088699712747,Pantone,1,SD,0.49066542491855936
39.0,Perempuan,Freelance,Medan,7128309.372235306,0,0,50.8475036181005,156.30926559007506,Moonsilk,0,S1,-0.07010050681256921
37.0,Laki-laki,PNS,Banda Aceh,4706763.651756802,0,0,75.09932867835357,175.148020676023,Merpati,0,S1,0.2658724018554891
37.0,Laki-laki,PNS,Sofifi,6033598.719962883,0,0,69.0148222605792,170.5734705164797,Merpati,1,S1,0.44545979704145866
21.0,Perempuan,PNS,Bengkulu,3853993.948239904,0,1,54.732141056316145,160.2775955209886,Shoulder & Head,0,S1,0.5014436004325085
31.0,Laki-laki,Freelance,Samarinda,7623983.966810745,1,0,66.9952096608168,163.6644325571948,Moonsilk,1,S2,0.27397114869207195
33.0,Laki-laki,PNS,Banda Lampung,8019371.449229792,1,0,47.410728712544284,152.63838470863774,Deadbuoy,0,SD,0.4405440961848523
27.0,Perempuan,Pegawai swasta,Jambi,8507161.89357777,0,1,50.7792401419096,152.2401918219037,Deadbuoy,0,SMA,0.3529230575992033
44.0,Laki-laki,Freelance,Padang,6784635.465780186,0,0,50.5279992547478,151.11335845318823,Shoulder & Head,1,S1,0.26418330535244955
30.0,Laki-laki,Pegawai swasta,Mataram,4818824.081061522,0,0,59.503456108257275,158.89886588586344,Shoulder & Head,1,SMA,0.32146486351854586
45.0,Laki-laki,PNS,Samarinda,6241199.719534644,0,0,46.98202561322965,155.45584332092645,Deadbuoy,1,S1,0.5246136210159379
41.0,Perempuan,PNS,Pangkalpinang,6971301.90177215,1,0,51.48120127315517,156.63846445229254,Deadbuoy,1,S1,0.5220800786191484
27.0,Perempuan,Freelance,Semarang,5520010.864384832,0,0,43.735170101377435,146.70601991850268,Deadbuoy,1,S1,0.11794862933880884
47.0,Laki-laki,Pegawai swasta,Palangkaraya,4535422.765166521,1,0,40.645693734126496,143.36775578012202,Pantone,1,S1,0.5560881015118149
57.0,Laki-laki,Pengangguran,Padang,4544051.380287398,0,0,60.89712815527122,165.95136159013978,Deadbuoy,1,SMA,0.8621503146927977
